id_venda,id_produto,id_cliente,data_venda,quantidade,preco_unitario
2841,8,22,2025-03-21,3,404.96
2842,18,166,2025-01-04,5,260.34
2843,43,140,2023-10-09,2,173.69
2844,41,82,2024-12-05,4,115.53
2845,24,89,2023-10-14,5,398.04
2846,40,60,2025-08-03,4,231.72
2847,38,190,2025-02-24,3,416.86
2848,50,186,2025-08-12,2,113.61
2849,39,118,2024-04-08,1,476.41
2850,43,45,2025-02-27,3,172.4
2851,31,30,2023-09-11,5,573.97
2852,39,167,2025-02-07,1,562.59
2853,28,190,2025-03-07,2,398.16
2854,5,129,2025-05-27,4,341.99
2855,10,34,2024-08-02,4,537.58
2856,43,83,2025-06-11,2,174.34
2857,22,6,2023-11-17,5,499.11
2858,49,115,2024-02-26,5,39.14
2859,33,78,2023-10-28,2,754.27
2860,31,68,2024-04-25,3,786.98
2861,22,168,2024-04-05,2,435.35
2862,8,163,2024-08-29,1,464.19
2863,50,200,2024-08-09,1,129.33
2864,6,5,2025-05-28,2,147.03
2865,13,91,2024-09-20,2,423.08
2866,46,72,2025-05-15,2,163.33
2867,17,4,2024-03-11,3,356.04
2868,42,41,2025-06-04,3,180.13
2869,10,24,2025-05-27,3,501.16
2870,2,84,2025-06-03,2,260.14
2871,15,48,2024-10-09,5,482.63
2872,17,144,2025-01-07,2,360.08
2873,6,136,2025-04-11,4,216.03
2874,15,154,2023-09-05,2,512.43
2875,28,78,2024-02-09,5,286.87
2876,18,22,2024-10-30,2,309.66
2877,4,143,2024-10-11,3,97.47
2878,44,119,2025-06-23,1,347.35
2879,32,190,2024-07-14,4,400.85
2880,25,28,2023-10-23,4,332.53
2881,14,101,2024-06-25,2,554.7
2882,33,116,2025-05-20,4,538.76
2883,41,7,2025-04-12,2,105.01
2884,8,102,2024-09-16,1,330.39
2885,48,180,2024-01-17,5,128.09
2886,32,33,2024-08-07,4,507.52
2887,30,72,2025-01-29,5,458.72
2888,11,65,2023-10-21,4,755.49
2889,41,108,2024-11-23,2,104.72
2890,30,103,2024-02-12,1,527.69
2891,3,124,2024-10-16,2,223.17
2892,48,102,2023-10-18,5,148.44
2893,8,12,2024-12-06,2,430.19
2894,33,177,2024-04-15,1,663.24
2895,37,134,2024-09-06,2,118.82
2896,34,107,2024-08-20,5,49.14
2897,18,169,2023-12-16,3,284.08
2898,12,146,2023-12-25,5,35.52
2899,7,103,2025-08-20,1,66.3
2900,46,141,2024-12-05,1,175.98
2901,36,48,2024-05-08,1,528.28
2902,34,88,2023-12-06,1,41.16
2903,15,185,2025-01-01,2,647.35
2904,33,130,2025-05-27,5,537.99
2905,19,186,2024-07-02,4,350.47
2906,11,17,2024-02-18,1,701.37
2907,48,92,2024-12-20,5,144.34
2908,21,118,2025-03-08,2,325.83
2909,28,157,2024-02-07,5,305.44
2910,28,65,2024-01-19,4,393.49
2911,36,114,2025-03-18,1,559.9
2912,16,95,2024-05-12,1,487.08
2913,31,197,2024-11-05,3,672.71
2914,18,95,2024-05-02,3,333.74
2915,26,85,2025-03-08,4,618.47
2916,8,151,2024-09-15,2,450.92
2917,7,28,2025-03-31,4,73.85
2918,7,37,2025-01-12,5,67.54
2919,29,162,2023-09-26,1,837.57
2920,6,160,2023-12-21,4,218.97
2921,9,179,2024-10-27,5,565.3
2922,32,48,2024-06-26,2,506.81
2923,42,152,2025-01-21,3,177.22
2924,20,156,2024-02-22,5,634.4
2925,17,141,2025-08-08,1,383.28
2926,18,3,2024-12-29,4,309.32
2927,21,111,2023-11-07,1,405.89
2928,42,149,2023-09-14,1,181.38
2929,29,62,2024-01-18,2,677.89
2930,46,87,2024-02-14,1,193.08
2931,30,167,2025-07-29,2,433.64
2932,44,63,2023-09-20,2,341.62
2933,31,49,2023-10-31,5,830.18
2934,47,20,2024-11-14,5,232.71
2935,9,136,2024-02-25,3,487.43
2936,29,114,2025-07-11,1,868.48
2937,47,131,2023-09-21,5,197.33
2938,34,199,2023-10-12,5,48.46
2939,7,31,2025-01-25,5,65.54
2940,23,62,2024-06-29,4,508.69
2941,2,90,2025-08-20,4,224.52
2942,25,16,2025-06-05,3,327.56
2943,41,169,2024-05-31,2,101.91
2944,36,125,2023-10-03,3,434.74
2945,50,42,2024-08-29,4,126.46
2946,34,21,2024-06-30,4,43.11
2947,13,75,2023-09-24,5,573.84
2948,28,83,2024-04-23,5,297.37
2949,9,138,2024-12-20,5,454.23
2950,33,92,2023-10-08,4,636.82
2951,50,79,2024-04-23,5,110.12
2952,8,56,2024-06-18,4,327.93
2953,9,144,2025-06-27,4,448.62
2954,12,190,2024-10-10,3,30.16
2955,30,100,2024-05-08,2,525.78
2956,18,95,2025-08-27,2,357.88
2957,28,34,2023-10-20,5,302.74
2958,25,80,2024-05-21,4,314.73
2959,20,88,2023-09-24,2,503.43
2960,19,186,2024-03-27,1,421.44
2961,14,70,2024-10-13,4,654.95
2962,3,69,2025-03-29,3,251.28
2963,13,138,2024-10-20,3,523.02
2964,36,24,2023-12-12,5,557.09
2965,41,145,2024-03-06,1,115.96
2966,21,24,2025-06-18,3,288.39
2967,22,46,2025-04-19,4,505.13
2968,41,102,2024-03-10,1,95.46
2969,15,77,2025-03-23,2,679.08
2970,35,133,2024-04-21,1,647.24
2971,34,83,2024-02-20,1,44.44
2972,37,194,2024-12-31,1,150.16
2973,12,188,2025-05-20,2,31.89
2974,31,132,2023-09-06,5,828.37
2975,3,42,2025-04-07,1,197.2
2976,17,25,2023-10-08,1,324.6
2977,4,18,2023-11-14,3,75.56
2978,24,157,2025-01-12,2,430.56
2979,23,100,2025-07-11,3,458.09
2980,28,105,2024-11-24,4,339.1
2981,35,145,2025-02-04,4,697.48
2982,44,194,2024-04-25,3,318.99
2983,3,158,2025-07-26,1,214.88
2984,23,31,2024-11-13,1,410.11
2985,17,3,2024-07-18,5,387.69
2986,5,115,2024-10-12,4,371.52
2987,10,51,2025-02-20,2,619.71
2988,46,135,2024-06-11,1,231.36
2989,45,105,2025-07-02,2,456.35
2990,13,70,2024-09-02,1,555.48
2991,47,102,2023-12-06,1,195.99
2992,4,186,2025-08-21,5,102.9
2993,44,30,2025-06-09,4,360.9
2994,6,148,2025-03-08,5,182.25
2995,34,183,2025-01-03,4,39.12
2996,3,117,2024-01-01,3,179.61
2997,50,43,2024-01-27,5,104.88
2998,20,169,2024-10-07,5,477.29
2999,33,72,2025-01-14,4,616.95
3000,11,55,2025-06-10,5,837.4
3001,23,124,2024-02-24,5,487.32
3002,30,60,2024-05-01,1,617.65
3003,11,179,2024-02-17,2,782.78
3004,5,182,2024-02-03,5,414.08
3005,30,78,2024-10-06,5,549.37
3006,22,29,2024-04-24,5,421.53
3007,19,79,2024-07-15,4,408.88
3008,2,29,2024-06-10,5,237.56
3009,4,66,2024-04-30,5,103.52
3010,11,42,2023-09-17,5,636.98
3011,11,129,2025-01-04,4,891.16
3012,41,108,2023-12-02,5,133.62
3013,34,195,2024-04-19,1,47.83
3014,46,48,2025-07-15,2,160.95
3015,10,37,2023-12-01,4,656.0
3016,14,113,2025-01-25,1,643.21
3017,3,38,2024-01-11,1,247.72
3018,11,90,2025-02-11,2,830.64
3019,21,102,2025-06-06,5,316.65
3020,13,103,2025-04-05,1,424.35
3021,37,99,2023-10-06,2,105.09
3022,7,25,2024-07-26,4,52.14
3023,49,29,2024-02-29,1,28.86
3024,4,17,2023-12-02,3,70.98
3025,35,175,2023-12-08,2,700.56
3026,26,156,2025-01-21,1,609.03
3027,39,103,2024-03-13,4,430.67
3028,21,63,2025-07-10,1,333.13
3029,2,58,2024-12-15,2,290.83
3030,4,53,2025-07-18,4,74.3
3031,5,83,2024-03-21,5,362.33
3032,17,37,2024-10-07,5,445.41
3033,49,123,2025-06-23,3,38.72
3034,33,61,2024-08-12,4,573.81
3035,24,128,2025-03-17,3,443.9
3036,27,92,2023-09-06,2,631.61
3037,33,24,2023-09-04,4,565.37
3038,33,150,2023-10-29,5,599.86
3039,9,195,2023-09-18,1,554.35
3040,36,191,2025-08-15,4,413.55
3041,22,177,2025-04-06,5,425.14
3042,9,161,2025-02-21,5,604.06
3043,24,13,2024-10-21,5,536.61
3044,38,167,2024-08-25,1,353.79
3045,45,117,2025-06-26,1,415.66
3046,4,180,2024-10-30,2,101.55
3047,22,160,2024-06-22,5,556.72
3048,31,20,2025-05-13,1,689.2
3049,3,145,2024-07-29,2,242.08
3050,41,19,2025-01-20,4,126.79
3051,19,112,2025-02-20,1,422.45
3052,50,31,2023-12-08,1,141.24
3053,6,86,2024-06-30,4,204.1
3054,37,76,2025-06-05,4,106.11
3055,5,35,2025-02-16,3,403.86
3056,5,84,2025-01-01,4,411.14
3057,30,59,2023-09-24,5,466.01
3058,43,106,2025-08-02,5,246.43
3059,11,159,2025-03-31,2,812.64
3060,21,31,2025-02-20,3,341.79
3061,19,187,2023-10-03,1,369.8
3062,13,162,2025-07-02,1,458.57
3063,10,184,2024-10-10,4,545.86
3064,38,79,2023-12-28,4,400.19
3065,13,160,2024-08-23,3,562.23
3066,17,96,2025-03-26,3,341.84
3067,5,132,2024-10-31,3,305.37
3068,40,184,2024-03-16,4,193.07
3069,39,105,2025-03-14,4,557.78
3070,43,114,2023-12-09,4,252.21
3071,45,52,2025-05-12,5,414.74
3072,17,186,2024-12-31,3,393.05
3073,2,131,2024-11-07,5,304.13
3074,12,54,2024-07-30,1,40.92
3075,25,52,2024-07-07,5,375.69
3076,34,26,2024-03-24,5,43.45
3077,32,43,2024-06-24,1,509.04
3078,42,175,2024-08-31,1,211.79
3079,36,134,2025-07-12,4,451.61
3080,15,188,2025-06-05,1,561.7
3081,23,29,2024-04-27,1,421.84
3082,40,65,2024-08-02,5,225.27
3083,45,11,2024-12-11,2,459.6
3084,34,152,2024-09-15,2,34.56
3085,10,69,2024-10-21,3,681.76
3086,15,109,2024-06-26,2,689.59
3087,40,142,2025-07-06,1,234.98
3088,9,151,2024-07-04,3,516.49
3089,8,89,2024-10-18,3,374.88
3090,6,149,2023-12-12,4,146.35
3091,23,178,2024-12-28,4,471.05
3092,42,57,2024-11-23,3,252.46
3093,4,155,2023-12-30,4,102.92
3094,7,146,2024-02-07,5,65.32
3095,48,51,2023-10-17,4,108.09
3096,31,40,2024-02-17,1,801.98
3097,2,74,2025-01-03,1,299.55
3098,46,57,2025-08-05,4,205.59
3099,34,151,2024-11-01,1,42.13
3100,12,135,2024-07-13,1,32.46
3101,43,43,2024-11-17,1,203.72
3102,38,196,2024-12-31,1,388.98
3103,45,74,2024-12-25,5,470.31
3104,23,15,2024-04-22,1,506.68
3105,15,86,2023-12-27,5,601.13
3106,19,159,2023-09-13,4,306.26
3107,40,157,2024-09-11,3,246.03
3108,18,47,2025-07-15,4,278.19
3109,7,60,2025-06-04,2,54.01
3110,14,109,2024-06-18,3,508.19
3111,29,21,2024-09-17,3,647.28
3112,24,24,2024-12-13,2,513.71
3113,10,116,2025-04-24,5,532.58
3114,1,158,2023-11-17,1,494.54
3115,42,154,2023-11-07,5,254.43
3116,49,130,2023-12-15,3,38.2
3117,9,86,2023-11-21,1,496.59
3118,47,78,2024-08-29,5,160.21
3119,42,101,2025-03-23,3,250.74
3120,3,136,2025-09-03,2,179.16
3121,5,97,2025-03-09,5,307.82
3122,31,192,2024-07-12,3,584.97
3123,48,170,2024-12-15,3,134.27
3124,29,183,2024-04-24,1,844.64
3125,34,47,2024-04-22,2,38.73
3126,49,13,2025-03-12,5,28.46
3127,31,171,2024-04-27,5,583.44
3128,7,47,2024-01-21,3,57.87
3129,40,64,2024-04-14,3,253.41
3130,32,45,2025-06-01,4,420.27
3131,22,95,2025-01-21,3,470.51
3132,17,193,2025-06-02,3,410.5
3133,25,23,2025-06-04,3,353.09
3134,14,199,2024-03-02,3,618.71
3135,24,182,2024-09-27,1,446.09
3136,22,160,2025-04-14,4,482.13
3137,14,179,2025-07-21,3,664.94
3138,38,38,2024-12-07,4,387.36
3139,9,64,2024-05-27,3,627.73
3140,20,12,2023-12-27,3,490.03
3141,13,183,2025-03-07,3,499.59
3142,33,1,2024-06-04,5,714.94
3143,4,100,2023-12-26,5,75.47
3144,45,127,2024-04-02,4,457.56
3145,12,77,2024-05-16,1,29.99
3146,50,174,2025-05-23,4,151.44
3147,30,76,2025-03-16,4,443.02
3148,42,40,2025-07-21,2,191.25
3149,33,172,2024-08-01,2,779.01
3150,4,192,2023-12-18,1,94.78
3151,30,2,2024-09-21,1,522.57
3152,25,135,2023-10-10,4,365.06
3153,1,25,2023-12-10,3,513.08
3154,14,95,2024-11-06,3,532.28
3155,46,18,2024-02-19,5,224.2
3156,46,140,2024-10-14,4,190.44
3157,11,172,2024-04-20,3,668.44
3158,1,151,2024-11-01,4,382.93
3159,22,168,2024-04-16,2,569.26
3160,8,156,2024-09-28,3,335.35
3161,40,52,2025-01-14,3,223.86
3162,40,142,2025-07-14,5,199.23
3163,45,112,2024-10-12,2,526.29
3164,9,23,2024-05-30,1,586.55
3165,18,17,2025-06-04,1,274.28
3166,25,16,2024-04-19,1,331.36
3167,22,152,2023-09-14,1,426.19
3168,26,59,2025-06-18,2,533.68
3169,44,6,2025-04-01,2,333.54
3170,10,61,2023-10-15,2,582.25
3171,7,92,2025-04-21,4,62.38
3172,31,197,2024-01-10,4,823.49
3173,17,154,2024-06-22,3,422.1
3174,21,47,2024-01-28,3,327.38
3175,18,111,2025-07-09,5,282.73
3176,45,24,2024-09-10,4,419.28
3177,8,172,2025-08-26,4,437.13
3178,11,36,2025-02-26,4,711.26
3179,42,102,2025-01-09,5,207.24
3180,11,177,2024-05-10,2,632.34
3181,6,103,2025-04-28,4,161.73
3182,40,10,2024-11-23,2,207.8
3183,49,200,2024-05-04,2,35.16
3184,28,188,2025-07-21,3,389.82
3185,31,118,2025-04-18,4,849.41
3186,39,163,2025-07-27,4,398.8
3187,5,198,2023-10-26,5,305.38
3188,5,192,2023-11-14,3,386.81
3189,38,93,2024-09-20,3,321.04
3190,44,4,2025-08-20,2,279.71
3191,1,35,2024-01-03,1,485.46
3192,7,111,2025-01-21,1,73.96
3193,13,52,2024-07-30,4,553.42
3194,41,54,2025-02-03,3,106.67
3195,17,186,2024-12-20,1,415.33
3196,34,78,2024-12-11,5,49.88
3197,48,127,2025-07-14,2,118.17
3198,12,127,2024-02-04,2,33.43
3199,42,114,2024-07-26,2,237.37
3200,39,133,2025-04-21,5,417.51
3201,39,125,2024-01-08,4,403.74
3202,37,110,2025-02-18,2,136.89
3203,11,122,2024-02-12,4,890.36
3204,43,187,2023-11-02,5,199.41
3205,36,27,2025-08-26,5,602.26
3206,7,10,2023-10-19,1,58.52
3207,13,197,2024-04-15,5,608.23
3208,29,41,2025-01-05,5,690.88
3209,37,78,2023-11-06,3,102.54
3210,12,23,2023-12-22,4,38.89
3211,3,67,2023-11-30,1,226.26
3212,41,68,2024-09-18,1,120.14
3213,11,126,2024-08-07,4,660.22
3214,6,80,2023-10-05,4,168.01
3215,37,97,2023-10-07,4,124.19
3216,9,173,2023-12-31,3,474.55
3217,37,14,2024-06-27,3,115.03
3218,1,26,2025-03-31,3,353.86
3219,43,195,2023-09-13,1,188.61
3220,42,104,2025-03-25,5,229.81
3221,37,161,2025-03-26,3,127.33
3222,41,73,2025-08-09,4,96.87
3223,15,157,2024-04-01,5,647.01
3224,6,14,2025-04-19,5,147.91
3225,27,150,2024-02-17,4,602.32
3226,6,102,2023-11-30,1,187.82
3227,44,81,2024-10-30,4,404.48
3228,37,18,2025-01-17,2,102.26
3229,40,176,2024-06-30,2,230.51
3230,25,173,2025-01-03,3,346.27
3231,7,112,2025-01-07,4,66.88
3232,43,71,2024-08-05,2,222.73
3233,45,56,2024-12-12,5,430.34
3234,16,113,2024-03-05,4,656.22
3235,34,183,2024-07-20,5,40.46
3236,19,135,2024-01-20,5,330.32
3237,34,169,2025-02-08,4,47.82
3238,20,52,2024-03-06,2,504.9
3239,6,14,2024-05-19,2,178.1
3240,23,71,2025-04-21,5,408.21
3241,14,132,2023-12-22,1,561.54
3242,37,84,2023-11-18,5,138.44
3243,13,3,2024-06-26,2,599.3
3244,1,50,2024-11-28,4,362.36
3245,22,9,2024-04-12,3,424.05
3246,4,157,2024-08-04,1,81.41
3247,7,97,2024-05-14,3,56.66
3248,35,115,2024-02-03,2,744.63
3249,32,131,2025-07-28,5,528.48
3250,15,145,2024-07-08,3,510.87
3251,22,103,2025-05-03,3,552.45
3252,3,157,2024-01-04,5,200.15
3253,25,91,2023-10-29,1,278.05
3254,37,25,2024-12-04,5,134.49
3255,43,72,2024-12-29,1,206.05
3256,42,73,2024-12-28,5,183.87
3257,50,164,2025-06-09,1,131.1
3258,34,161,2024-07-29,2,34.19
3259,7,34,2023-11-28,4,65.83
3260,44,59,2024-04-17,4,343.53
3261,33,157,2024-09-28,4,624.57
3262,5,42,2025-05-14,5,335.18
3263,1,133,2025-06-17,5,501.03
3264,49,54,2025-07-20,5,40.73
3265,26,184,2024-09-13,3,526.39
3266,5,6,2024-11-10,2,392.41
3267,10,36,2024-04-24,3,585.75
3268,11,125,2024-07-25,5,655.38
3269,27,14,2024-01-04,5,768.63
3270,30,144,2025-01-26,2,477.04
3271,5,182,2024-03-12,5,438.17
3272,6,199,2023-11-09,1,219.19
3273,43,1,2023-10-01,1,222.37
3274,1,60,2024-04-30,5,446.86
3275,38,96,2025-02-04,2,450.09
3276,26,115,2025-07-21,3,662.57
3277,25,55,2025-08-31,3,324.06
3278,38,199,2025-07-12,1,411.81
3279,13,36,2023-10-01,3,506.28
3280,11,114,2025-05-12,1,819.77
3281,43,139,2023-11-11,2,175.78
3282,43,31,2025-01-08,2,171.28
3283,1,114,2024-11-13,3,393.63
3284,46,64,2025-03-09,2,172.88
3285,21,3,2023-12-23,3,378.41
3286,18,58,2025-08-06,2,370.46
3287,15,10,2024-02-09,4,687.28
3288,6,176,2024-04-02,2,168.86
3289,6,27,2025-07-16,4,146.34
3290,49,55,2024-04-13,3,36.85
3291,12,133,2024-12-28,4,35.76
3292,40,129,2024-11-02,2,196.53
3293,5,178,2024-01-20,1,341.06
3294,40,173,2025-06-10,2,221.88
3295,50,138,2024-09-22,4,139.22
3296,41,43,2023-12-20,1,118.86
3297,7,97,2023-12-25,5,65.47
3298,22,171,2024-09-16,3,549.88
3299,16,160,2025-05-07,5,525.29
3300,9,98,2023-10-17,3,451.49
3301,48,41,2024-07-15,2,122.69
3302,50,90,2025-03-24,4,150.93
3303,50,82,2024-12-27,1,123.02
3304,8,83,2024-12-11,4,357.7
3305,42,78,2025-02-08,2,240.86
3306,23,134,2024-12-13,5,521.84
3307,27,158,2025-03-15,5,566.49
3308,3,43,2024-07-19,4,177.18
3309,45,38,2024-03-19,5,511.42
3310,9,93,2025-02-27,1,517.36
3311,24,59,2024-03-23,3,431.67
3312,37,42,2023-11-30,5,134.8
3313,21,108,2024-10-28,4,387.6
3314,39,186,2025-01-12,4,430.65
3315,16,142,2024-01-04,1,594.36
3316,9,179,2024-04-04,4,636.63
3317,44,25,2024-12-04,4,321.72
3318,18,115,2024-09-28,2,274.37
3319,21,128,2023-11-24,3,370.23
3320,6,186,2024-02-05,3,183.19
3321,27,1,2024-05-14,2,677.79
3322,41,106,2024-10-16,4,133.04
3323,17,20,2025-04-28,1,306.06
3324,10,15,2024-08-23,4,678.71
3325,24,50,2025-03-17,4,426.33
3326,34,66,2024-09-13,1,42.12
3327,25,114,2025-01-22,3,278.6
3328,6,128,2024-12-08,2,187.19
3329,1,145,2023-11-24,2,394.99
3330,13,23,2023-09-20,1,489.18
3331,6,72,2024-08-22,2,165.27
3332,29,158,2024-03-23,5,627.11
3333,8,7,2024-08-21,5,471.17
3334,50,70,2023-12-18,1,103.02
3335,13,26,2024-06-11,3,555.37
3336,14,65,2025-06-13,5,599.15
3337,35,120,2025-01-04,5,549.0
3338,38,140,2024-11-18,4,394.21
3339,25,34,2025-02-05,5,354.15
3340,50,51,2025-03-21,2,132.42
3341,25,84,2023-10-08,1,284.19
3342,5,115,2025-02-18,5,444.59
3343,42,3,2023-10-14,5,204.54
3344,49,163,2024-07-08,1,29.7
3345,20,117,2024-12-14,2,564.35
3346,19,197,2024-08-03,4,356.1
3347,12,11,2024-07-31,1,33.33
3348,24,178,2025-04-12,3,551.06
3349,11,54,2024-09-11,1,819.44
3350,41,71,2023-11-22,3,126.26
3351,22,78,2024-05-20,3,508.96
3352,49,109,2024-10-11,2,37.37
3353,49,6,2025-08-16,1,36.12
3354,17,66,2025-08-02,2,338.01
3355,39,132,2023-09-11,1,498.86
3356,48,98,2023-10-13,3,124.27
3357,19,48,2024-11-10,1,392.42
3358,32,121,2024-08-14,1,387.35
3359,34,127,2024-03-11,4,48.58
3360,13,150,2024-02-06,5,437.33
3361,29,91,2024-09-27,2,730.12
3362,5,103,2024-05-02,3,363.92
3363,30,31,2025-02-18,1,628.5
3364,28,98,2025-05-22,4,423.62
3365,38,160,2025-07-29,2,364.44
3366,36,197,2024-11-17,2,561.79
3367,20,73,2023-10-14,5,559.96
3368,30,197,2025-03-28,1,496.6
3369,45,85,2023-11-27,2,397.95
3370,32,112,2024-03-08,5,378.67
3371,20,177,2025-01-29,3,673.26
3372,22,84,2024-03-04,2,448.24
3373,1,98,2023-11-23,3,346.74
3374,22,181,2025-01-30,5,564.03
3375,10,44,2025-04-22,5,546.75
3376,45,25,2024-10-19,3,384.34
3377,1,90,2023-09-26,1,462.14
3378,29,98,2025-09-01,3,711.58
3379,22,181,2024-10-14,1,563.61
3380,32,43,2024-12-14,4,384.9
3381,14,24,2025-04-06,4,658.93
3382,38,200,2023-09-15,1,427.15
3383,22,137,2025-07-10,5,461.63
3384,3,129,2025-04-18,4,226.77
3385,24,30,2025-01-19,1,385.34
3386,46,159,2025-05-06,1,228.4
3387,29,80,2024-09-15,4,876.64
3388,47,115,2025-05-29,2,160.32
3389,3,3,2025-01-29,3,201.44
3390,26,62,2024-12-23,4,662.91
3391,5,179,2023-11-15,1,355.34
3392,42,30,2023-10-22,3,216.93
3393,32,73,2024-10-19,1,504.74
3394,4,105,2025-07-12,2,82.47
3395,39,5,2023-12-18,1,432.7
3396,23,64,2024-05-15,3,423.32
3397,45,186,2023-12-31,2,455.9
3398,15,86,2024-06-17,4,590.45
3399,15,132,2023-11-23,1,489.85
3400,24,188,2025-07-20,4,486.81
3401,8,175,2024-11-22,2,433.15
3402,15,75,2024-11-12,4,507.52
3403,12,56,2024-02-15,1,35.86
3404,31,2,2024-05-31,2,847.28
3405,49,152,2024-01-31,3,29.27
3406,37,20,2025-04-25,2,107.73
3407,16,68,2024-12-27,2,632.4
3408,22,130,2023-12-08,2,420.37
3409,45,57,2025-07-30,2,535.09
3410,2,70,2024-09-22,1,262.67
3411,1,26,2025-03-13,4,476.02
3412,25,69,2025-03-14,3,304.91
3413,16,123,2024-08-24,2,498.96
3414,30,3,2025-01-30,5,427.73
3415,22,65,2025-03-11,1,600.58
3416,15,102,2024-02-24,2,533.15
3417,20,176,2023-10-15,5,675.12
3418,6,119,2024-08-18,1,213.86
3419,8,183,2023-09-20,1,417.22
3420,6,170,2025-08-21,3,190.84
3421,27,159,2024-12-28,2,812.77
3422,42,77,2024-07-14,3,213.83
3423,39,50,2023-09-27,1,540.28
3424,44,138,2024-10-09,3,367.65
3425,44,19,2025-06-05,3,297.14
3426,27,87,2024-10-18,2,824.55
3427,25,89,2025-01-07,3,344.21
3428,5,158,2025-04-20,5,412.87
3429,37,115,2024-11-11,3,117.38
3430,14,101,2024-03-06,3,489.16
3431,6,112,2024-09-18,5,198.39
3432,31,28,2025-05-15,2,790.33
3433,23,32,2023-10-20,2,421.31
3434,35,95,2024-01-27,5,646.72
3435,40,164,2025-08-01,3,230.76
3436,7,158,2025-06-22,5,72.92
3437,5,63,2025-03-17,2,412.08
3438,35,98,2024-11-23,5,637.85
3439,40,122,2025-03-04,4,230.11
3440,35,132,2024-09-02,1,623.47
3441,17,31,2024-07-28,1,346.86
3442,1,96,2024-07-31,5,429.8
3443,7,170,2024-09-21,1,62.49
3444,10,136,2025-08-29,5,704.62
3445,40,6,2024-03-28,1,253.11
3446,30,109,2025-05-29,4,488.07
3447,27,129,2025-01-10,1,681.84
3448,4,125,2024-12-05,1,84.63
3449,24,96,2024-03-06,4,381.61
3450,15,78,2024-06-10,2,703.3
3451,27,181,2024-01-22,4,830.6
3452,19,22,2023-09-25,4,321.74
3453,27,119,2024-08-06,5,582.87
3454,43,1,2024-05-07,4,198.57
3455,28,139,2025-04-25,1,314.24
3456,14,92,2024-02-05,1,562.54
3457,44,96,2024-04-02,1,315.99
3458,29,58,2024-08-20,5,603.04
3459,11,153,2024-10-19,2,838.42
3460,35,190,2025-08-29,5,534.27
3461,8,113,2024-04-29,1,341.71
3462,17,96,2024-08-06,5,447.95
3463,10,182,2023-12-18,2,624.6
3464,50,178,2024-06-09,5,105.71
3465,9,193,2024-07-13,5,522.17
3466,47,76,2023-11-08,1,191.62
3467,47,154,2025-02-08,3,178.86
3468,42,182,2025-04-19,1,194.48
3469,42,100,2025-07-31,1,254.01
3470,29,165,2025-01-19,4,657.14
3471,23,78,2024-02-10,2,455.1
3472,31,59,2025-06-20,4,578.04
3473,5,172,2025-05-20,3,436.77
3474,49,57,2024-01-16,5,40.56
3475,18,129,2025-02-22,5,359.59
3476,7,66,2024-08-21,5,67.44
3477,5,12,2024-09-07,4,423.58
3478,50,169,2023-09-10,5,147.01
3479,1,96,2025-02-12,5,425.52
3480,16,82,2025-01-08,2,656.33
3481,9,143,2024-10-11,3,483.24
3482,10,169,2024-12-14,1,624.45
3483,6,37,2024-12-24,5,167.71
3484,30,29,2025-04-09,1,493.42
3485,50,188,2025-08-22,5,137.12
3486,2,22,2024-08-30,2,273.27
3487,50,53,2025-07-12,3,142.34
3488,37,156,2024-02-11,5,147.39
3489,19,193,2025-08-21,2,354.17
3490,8,85,2024-09-12,4,373.15
3491,14,53,2024-12-19,1,539.98
3492,30,37,2024-12-06,2,421.52
3493,13,136,2024-10-09,1,550.35
3494,10,162,2024-08-27,2,679.69
3495,49,61,2025-02-19,4,34.08
3496,1,151,2023-11-25,2,374.19
3497,43,104,2024-06-23,3,180.64
3498,18,129,2024-05-02,1,281.97
3499,28,106,2024-03-03,3,369.86
3500,26,137,2024-04-12,1,597.74
3501,25,175,2024-12-21,1,265.16
3502,9,124,2024-07-13,1,662.12
3503,27,173,2025-04-06,1,644.25
3504,50,61,2023-10-18,2,101.87
3505,22,88,2025-02-21,4,583.11
3506,47,111,2024-07-26,4,212.6
3507,5,134,2025-06-05,3,422.28
3508,4,15,2023-12-15,1,100.72
3509,32,88,2025-02-17,4,417.35
3510,36,73,2024-08-14,5,520.89
3511,10,49,2024-12-06,4,498.94
3512,14,4,2023-10-26,2,647.17
3513,4,153,2024-02-06,1,93.28
3514,48,78,2025-01-25,4,115.91
3515,38,44,2025-05-20,5,390.69
3516,31,90,2024-06-01,5,763.65
3517,1,178,2023-12-30,4,367.88
3518,38,195,2025-01-22,2,343.76
3519,20,23,2024-07-24,1,522.26
3520,4,158,2024-08-06,5,105.24
3521,42,181,2025-01-24,5,224.97
3522,4,83,2025-01-29,1,83.81
3523,42,165,2025-03-21,4,250.41
3524,3,99,2025-07-03,4,224.51
3525,10,158,2024-04-15,1,517.25
3526,30,39,2024-05-31,2,564.35
3527,4,196,2025-05-31,5,95.45
3528,31,183,2025-02-21,1,670.39
3529,27,189,2024-12-08,4,715.31
3530,9,21,2024-11-18,2,591.04
3531,36,87,2023-09-13,2,438.49
3532,6,153,2024-07-01,1,183.74
3533,47,7,2025-07-09,2,200.44
3534,39,99,2025-02-22,4,587.04
3535,24,138,2025-02-21,2,446.31
3536,2,153,2025-01-01,2,249.79
3537,46,90,2024-07-26,3,209.43
3538,3,68,2023-12-12,5,233.07
